bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta
4100.0,2250.0,68823.0,69091.0,-3954.0,2174.0,31.0
4110.0,2255.0,69005.0,69279.0,-3879.0,2187.0,30.0
4120.0,2261.0,69197.0,69467.0,-3983.0,2170.0,28.0
4130.0,2266.0,69401.0,69672.0,-3987.0,2169.0,28.0
4140.0,2272.0,69602.0,69876.0,-4013.0,2165.0,28.0
4150.0,2277.0,69810.0,70081.0,-3968.0,2172.0,28.0
4160.0,2283.0,70019.0,70286.0,-3956.0,2174.0,28.0
4170.0,2288.0,70226.0,70491.0,-4025.0,2163.0,27.0
4180.0,2294.0,70440.0,70695.0,-3995.0,2167.0,27.0
4190.0,2299.0,70653.0,70907.0,-3978.0,2170.0,28.0
4200.0,2305.0,70864.0,71118.0,-4005.0,2166.0,28.0
4210.0,2310.0,71072.0,71329.0,-4008.0,2165.0,27.0
4220.0,2316.0,71285.0,71541.0,-3961.0,2173.0,27.0
4230.0,2321.0,71497.0,71753.0,-4053.0,2158.0,25.0
4240.0,2327.0,71727.0,71965.0,-4119.0,2147.0,24.0
4250.0,2332.0,71971.0,72193.0,-4017.0,2164.0,25.0
4260.0,2338.0,72200.0,72420.0,-3993.0,2168.0,27.0
4270.0,2343.0,72419.0,72647.0,-4047.0,2159.0,26.0
4280.0,2349.0,72637.0,72863.0,-4031.0,2161.0,26.0
4290.0,2354.0,72863.0,73079.0,-4023.0,2163.0,27.0
4300.0,2360.0,73081.0,73295.0,-3961.0,2173.0,30.0
4310.0,2365.0,73272.0,73490.0,-3883.0,2186.0,30.0
4320.0,2371.0,73466.0,73685.0,-3985.0,2169.0,27.0
4330.0,2376.0,73681.0,73879.0,-4063.0,2156.0,26.0
4340.0,2382.0,73904.0,74099.0,-3999.0,2167.0,26.0
4350.0,2387.0,74125.0,74319.0,-4047.0,2159.0,26.0
4360.0,2393.0,74351.0,74539.0,-4038.0,2160.0,26.0
4370.0,2398.0,74573.0,74754.0,-3950.0,2175.0,27.0
4380.0,2404.0,74786.0,74970.0,-4028.0,2162.0,27.0
4390.0,2409.0,74996.0,75186.0,-4042.0,2159.0,27.0
4400.0,2415.0,75214.0,75390.0,-3991.0,2168.0,27.0
4410.0,2420.0,75433.0,75594.0,-3933.0,2177.0,29.0
4420.0,2426.0,75633.0,75799.0,-3991.0,2168.0,30.0
4430.0,2431.0,75826.0,75991.0,-3892.0,2184.0,30.0
4440.0,2437.0,76020.0,76183.0,-3977.0,2170.0,31.0
4450.0,2442.0,76212.0,76375.0,-3884.0,2186.0,31.0
4460.0,2448.0,76403.0,76576.0,-4003.0,2166.0,27.0
4470.0,2453.0,76614.0,76776.0,-4037.0,2160.0,27.0
4480.0,2459.0,76834.0,76977.0,-3983.0,2169.0,28.0
4490.0,2464.0,77041.0,77178.0,-3961.0,2173.0,30.0
4500.0,2470.0,77238.0,77379.0,-3907.0,2182.0,29.0
4510.0,2475.0,77434.0,77581.0,-4047.0,2159.0,27.0
4520.0,2481.0,77652.0,77781.0,-4002.0,2166.0,27.0
4530.0,2486.0,77871.0,77981.0,-3885.0,2185.0,30.0
4540.0,2492.0,78067.0,78181.0,-3904.0,2182.0,30.0
4550.0,2497.0,78256.0,78385.0,-4055.0,2157.0,29.0
4560.0,2503.0,78460.0,78589.0,-3995.0,2167.0,27.0
4570.0,2508.0,78681.0,78792.0,-4021.0,2163.0,27.0
4580.0,2514.0,78899.0,78997.0,-4022.0,2163.0,28.0
4590.0,2519.0,79109.0,79202.0,-3952.0,2174.0,28.0
4600.0,2525.0,79319.0,79407.0,-3916.0,2180.0,29.0
4610.0,2530.0,79520.0,79608.0,-3965.0,2172.0,29.0
4620.0,2536.0,79719.0,79809.0,-3995.0,2167.0,28.0
4630.0,2541.0,79927.0,80010.0,-4006.0,2165.0,27.0
4640.0,2547.0,80145.0,80225.0,-4016.0,2163.0,27.0
4650.0,2552.0,80365.0,80440.0,-4006.0,2165.0,26.0
4660.0,2558.0,80591.0,80655.0,-4063.0,2156.0,26.0
4670.0,2563.0,80819.0,80879.0,-3983.0,2169.0,25.0
4680.0,2569.0,81053.0,81103.0,-4117.0,2147.0,25.0
4690.0,2574.0,81286.0,81327.0,-3998.0,2166.0,28.0
4700.0,2580.0,81497.0,81540.0,-3969.0,2171.0,28.0
4710.0,2585.0,81708.0,81753.0,-4014.0,2164.0,26.0
4720.0,2591.0,81935.0,81966.0,-4053.0,2157.0,25.0
4730.0,2596.0,82167.0,82195.0,-4083.0,2152.0,25.0
4740.0,2602.0,82402.0,82424.0,-4065.0,2155.0,25.0
4750.0,2607.0,82640.0,82654.0,-4008.0,2165.0,26.0
4760.0,2613.0,82867.0,82869.0,-4032.0,2161.0,27.0
4770.0,2618.0,83085.0,83085.0,-3975.0,2170.0,27.0
4780.0,2624.0,83304.0,83301.0,-4010.0,2164.0,27.0
4790.0,2629.0,83521.0,83516.0,-4015.0,2163.0,27.0
4800.0,2635.0,83739.0,83731.0,-4004.0,2165.0,27.0
4810.0,2640.0,83957.0,83946.0,-4003.0,2165.0,27.0
4820.0,2646.0,84174.0,84168.0,-4073.0,2154.0,25.0
4830.0,2651.0,84408.0,84389.0,-4030.0,2161.0,25.0
4840.0,2657.0,84642.0,84610.0,-4042.0,2159.0,26.0
4850.0,2662.0,84866.0,84824.0,-4012.0,2164.0,26.0
4860.0,2668.0,85088.0,85038.0,-3972.0,2170.0,28.0
4870.0,2673.0,85299.0,85251.0,-3969.0,2171.0,29.0
4880.0,2679.0,85505.0,85458.0,-3978.0,2169.0,27.0
4890.0,2684.0,85719.0,85665.0,-4095.0,2150.0,26.0
4900.0,2690.0,85946.0,85872.0,-3971.0,2171.0,27.0
4910.0,2695.0,86166.0,86078.0,-3903.0,2182.0,30.0
4920.0,2701.0,86364.0,86284.0,-3975.0,2170.0,30.0
4930.0,2706.0,86562.0,86490.0,-4019.0,2163.0,29.0
4940.0,2712.0,86767.0,86690.0,-3924.0,2178.0,28.0
4950.0,2717.0,86973.0,86891.0,-3999.0,2166.0,28.0
4960.0,2723.0,87182.0,87091.0,-3993.0,2167.0,28.0
4970.0,2728.0,87392.0,87298.0,-3967.0,2171.0,28.0
4980.0,2734.0,87605.0,87505.0,-4021.0,2162.0,27.0
4990.0,2739.0,87826.0,87712.0,-4018.0,2163.0,27.0
5000.0,2745.0,88047.0,87920.0,-3975.0,2170.0,28.0
5010.0,2750.0,88258.0,88127.0,-4002.0,2165.0,28.0
5020.0,2756.0,88468.0,88335.0,-3950.0,2174.0,27.0
5030.0,2761.0,88685.0,88549.0,-4044.0,2158.0,27.0
5040.0,2767.0,88904.0,88763.0,-4021.0,2162.0,28.0
5050.0,2772.0,89116.0,88977.0,-3979.0,2169.0,28.0
5060.0,2778.0,89323.0,89176.0,-3934.0,2176.0,28.0
5070.0,2783.0,89530.0,89374.0,-3977.0,2169.0,29.0
5080.0,2789.0,89736.0,89573.0,-3974.0,2170.0,29.0
5090.0,2794.0,89942.0,89772.0,-3974.0,2170.0,29.0
5100.0,2800.0,90147.0,89972.0,-3990.0,2167.0,29.0
5110.0,2805.0,90353.0,90171.0,-3918.0,2179.0,29.0
5120.0,2811.0,90556.0,90370.0,-3927.0,2177.0,29.0
5130.0,2816.0,90756.0,90568.0,-4011.0,2163.0,29.0
5140.0,2822.0,90957.0,90767.0,-3961.0,2172.0,29.0
5150.0,2827.0,91163.0,90967.0,-3977.0,2169.0,29.0
5160.0,2833.0,91370.0,91166.0,-3956.0,2172.0,29.0
5170.0,2838.0,91575.0,91366.0,-3986.0,2167.0,29.0
5180.0,2844.0,91780.0,91570.0,-3949.0,2174.0,28.0
5190.0,2849.0,91989.0,91774.0,-3949.0,2174.0,28.0
5200.0,2855.0,92201.0,91978.0,-4074.0,2153.0,28.0
5210.0,2860.0,92414.0,92188.0,-4034.0,2159.0,28.0
5220.0,2866.0,92627.0,92397.0,-3922.0,2178.0,28.0
5230.0,2871.0,92840.0,92606.0,-4004.0,2164.0,30.0
5240.0,2877.0,93038.0,92795.0,-3911.0,2180.0,30.0
5250.0,2882.0,93236.0,92984.0,-3885.0,2184.0,30.0
5260.0,2888.0,93432.0,93173.0,-3948.0,2173.0,30.0
5270.0,2893.0,93629.0,93373.0,-3977.0,2169.0,30.0
5280.0,2899.0,93827.0,93573.0,-4012.0,2163.0,29.0
5290.0,2904.0,94031.0,93773.0,-3919.0,2178.0,29.0
5300.0,2910.0,94235.0,93967.0,-3933.0,2176.0,30.0
5310.0,2915.0,94433.0,94161.0,-3943.0,2174.0,30.0
5320.0,2921.0,94629.0,94355.0,-3950.0,2173.0,30.0
5330.0,2926.0,94824.0,94544.0,-3924.0,2177.0,30.0
5340.0,2932.0,95018.0,94734.0,-3935.0,2175.0,30.0
5350.0,2937.0,95212.0,94924.0,-3900.0,2181.0,33.0
5360.0,2943.0,95394.0,95105.0,,2182.0,33.0
5370.0,2948.0,95575.0,95287.0,-3885.0,2184.0,31.0
5380.0,2954.0,95767.0,95469.0,-3943.0,2174.0,29.0
5390.0,2959.0,95973.0,95671.0,-4036.0,2159.0,29.0
5400.0,2965.0,96179.0,95872.0,-3933.0,2176.0,29.0
5410.0,2970.0,96380.0,96074.0,-3980.0,2168.0,29.0
5420.0,2976.0,96581.0,96264.0,-3910.0,2179.0,31.0
5430.0,2981.0,96773.0,96455.0,-3958.0,2171.0,31.0
5440.0,2987.0,96961.0,96646.0,-3864.0,2187.0,31.0
5450.0,2992.0,97151.0,96836.0,-3918.0,2178.0,30.0
5460.0,2998.0,97347.0,97025.0,-3982.0,2167.0,30.0
5470.0,3003.0,97543.0,97215.0,-3916.0,2178.0,32.0
5480.0,3009.0,97730.0,97399.0,-3934.0,2175.0,32.0
5490.0,3014.0,97914.0,97584.0,-3844.0,2190.0,32.0
5500.0,3020.0,98098.0,97768.0,-3913.0,2179.0,32.0
5510.0,3025.0,98282.0,97950.0,-3910.0,2179.0,32.0
5520.0,3031.0,98466.0,98131.0,-3883.0,2184.0,33.0
5530.0,3036.0,98645.0,98313.0,-3914.0,2178.0,34.0
5540.0,3042.0,98820.0,98489.0,-3829.0,2193.0,34.0
5550.0,3047.0,98996.0,98665.0,-3872.0,2185.0,29.0
5560.0,3053.0,99198.0,98842.0,-4055.0,2155.0,29.0
5570.0,3058.0,99400.0,99043.0,-3917.0,2178.0,30.0
5580.0,3064.0,99599.0,99244.0,-3921.0,2177.0,30.0
5590.0,3069.0,99797.0,99445.0,-4004.0,2164.0,30.0
5600.0,3075.0,99993.0,99636.0,-3867.0,2186.0,31.0
5610.0,3080.0,100182.0,99826.0,-3945.0,2173.0,31.0
5620.0,3086.0,100370.0,100016.0,-3899.0,2181.0,31.0
5630.0,3091.0,100564.0,100208.0,-3947.0,2173.0,30.0
5640.0,3097.0,100759.0,100401.0,-3966.0,2170.0,31.0
5650.0,3102.0,100952.0,100593.0,-3886.0,2183.0,31.0
5660.0,3108.0,101142.0,100783.0,-3929.0,2176.0,31.0
5670.0,3113.0,101331.0,100974.0,-3952.0,2172.0,32.0
5680.0,3119.0,101518.0,101164.0,-3891.0,2182.0,32.0
5690.0,3124.0,101705.0,101348.0,-3887.0,2183.0,32.0
5700.0,3130.0,101891.0,101533.0,-3918.0,2178.0,32.0
5710.0,3135.0,102076.0,101717.0,-3888.0,2183.0,32.0
5720.0,3141.0,102262.0,101902.0,-3977.0,2168.0,32.0
5730.0,3146.0,102446.0,102086.0,-3904.0,2180.0,32.0
5740.0,3152.0,102630.0,102271.0,-3821.0,2194.0,32.0
5750.0,3157.0,102814.0,102453.0,-3879.0,2184.0,33.0
5760.0,3163.0,102994.0,102635.0,-3906.0,2179.0,33.0
5770.0,3168.0,103174.0,102817.0,-3933.0,2175.0,32.0
5780.0,3174.0,103358.0,103005.0,-3881.0,2184.0,32.0
5790.0,3179.0,103544.0,103192.0,-3916.0,2178.0,32.0
5800.0,3185.0,103732.0,103380.0,-3969.0,2169.0,29.0
5810.0,3190.0,103937.0,103574.0,-3987.0,2166.0,29.0
5820.0,3196.0,104141.0,103767.0,-3866.0,2186.0,32.0
5830.0,3201.0,104327.0,103961.0,-3907.0,2179.0,33.0
5840.0,3207.0,104509.0,104149.0,-3912.0,2178.0,32.0
5850.0,3212.0,104695.0,104337.0,-3895.0,2181.0,30.0
5860.0,3218.0,104893.0,104525.0,-4009.0,2162.0,30.0
5870.0,3223.0,105090.0,104722.0,-3886.0,2183.0,31.0
5880.0,3229.0,105284.0,104919.0,-3979.0,2167.0,31.0
5890.0,3234.0,105479.0,105116.0,-3930.0,2175.0,30.0
5900.0,3240.0,105677.0,105316.0,-3944.0,2173.0,29.0
5910.0,3245.0,105879.0,105515.0,-3994.0,2165.0,30.0
5920.0,3251.0,106077.0,105715.0,-3882.0,2183.0,34.0
5930.0,3256.0,106252.0,105892.0,-3868.0,2185.0,34.0
5940.0,3262.0,106428.0,106069.0,-3830.0,2192.0,34.0
5950.0,3267.0,106603.0,106246.0,-3875.0,2184.0,34.0
5960.0,3273.0,106776.0,106416.0,-3901.0,2180.0,34.0
5970.0,3278.0,106950.0,106587.0,-3771.0,2201.0,33.0
5980.0,3284.0,107129.0,106757.0,-3974.0,2168.0,33.0
5990.0,3289.0,107309.0,106953.0,-3906.0,2179.0,32.0
6000.0,3295.0,107493.0,107149.0,-3932.0,2175.0,30.0
6010.0,3300.0,107688.0,107345.0,-3952.0,2171.0,30.0
6020.0,3306.0,107883.0,107539.0,-3937.0,2174.0,31.0
6030.0,3311.0,108075.0,107733.0,-3929.0,2175.0,31.0
6040.0,3317.0,108267.0,107927.0,-3914.0,2178.0,32.0
6050.0,3322.0,108455.0,108116.0,-3845.0,2189.0,33.0
6060.0,3328.0,108638.0,108306.0,-3944.0,2173.0,33.0
6070.0,3333.0,108821.0,108495.0,-3948.0,2172.0,30.0
6080.0,3339.0,109020.0,108695.0,-3958.0,2170.0,30.0
6090.0,3344.0,109221.0,108895.0,-3962.0,2170.0,30.0
6100.0,3350.0,109420.0,109095.0,-3954.0,2171.0,30.0
6110.0,3355.0,109617.0,109288.0,-3917.0,2177.0,31.0
6120.0,3361.0,109811.0,109481.0,-3909.0,2178.0,33.0
6130.0,3366.0,109994.0,109674.0,-3880.0,2183.0,33.0
6140.0,3372.0,110176.0,109866.0,-3926.0,2175.0,31.0
6150.0,3377.0,110371.0,110058.0,-3977.0,2167.0,30.0
6160.0,3383.0,110571.0,110250.0,-3943.0,2173.0,31.0
6170.0,3388.0,110765.0,110444.0,-3914.0,2177.0,32.0
6180.0,3394.0,110950.0,110639.0,-3877.0,2184.0,32.0
6190.0,3399.0,111134.0,110833.0,-3952.0,2171.0,29.0
6200.0,3405.0,111338.0,111035.0,-4003.0,2163.0,29.0
6210.0,3410.0,111544.0,111238.0,-3933.0,2174.0,31.0
6220.0,3416.0,111738.0,111440.0,-3900.0,2180.0,32.0
6230.0,3421.0,111925.0,111628.0,-3909.0,2178.0,32.0
6240.0,3427.0,112110.0,111815.0,-3874.0,2184.0,33.0
6250.0,3432.0,112293.0,112003.0,-3897.0,2180.0,33.0
6260.0,3438.0,112476.0,112200.0,-3980.0,2166.0,31.0
6270.0,3443.0,112670.0,112396.0,-3961.0,2170.0,30.0
6280.0,3449.0,112870.0,112593.0,-3920.0,2176.0,30.0
6290.0,3454.0,113072.0,112800.0,-3977.0,2167.0,29.0
6300.0,3460.0,113279.0,113008.0,-3989.0,2165.0,29.0
6310.0,3465.0,113485.0,113215.0,-3947.0,2172.0,33.0
6320.0,3471.0,113668.0,113402.0,-3868.0,2185.0,33.0
6330.0,3476.0,113850.0,113590.0,-3858.0,2186.0,33.0
6340.0,3482.0,114031.0,113777.0,-3879.0,2183.0,34.0
6350.0,3487.0,114209.0,113973.0,-3907.0,2178.0,34.0
6360.0,3493.0,114387.0,114168.0,-4020.0,2160.0,29.0
6370.0,3498.0,114590.0,114364.0,-3926.0,2175.0,29.0
6380.0,3504.0,114793.0,114557.0,-3908.0,2178.0,32.0
6390.0,3509.0,114980.0,114749.0,-3946.0,2172.0,33.0
6400.0,3515.0,115159.0,114942.0,-3810.0,2194.0,33.0
6410.0,3520.0,115339.0,115132.0,-3821.0,2192.0,32.0
6420.0,3526.0,115523.0,115323.0,-3995.0,2164.0,32.0
6430.0,3531.0,115706.0,115513.0,-3935.0,2174.0,31.0
6440.0,3537.0,115902.0,115718.0,-3984.0,2165.0,30.0
6450.0,3542.0,116102.0,115924.0,-3934.0,2174.0,31.0
6460.0,3548.0,116295.0,116129.0,-3909.0,2178.0,33.0
6470.0,3553.0,116474.0,116315.0,-3861.0,2186.0,33.0
6480.0,3559.0,116654.0,116501.0,-3878.0,2183.0,35.0
6490.0,3564.0,116825.0,116687.0,-3838.0,2189.0,35.0
6500.0,3570.0,116995.0,116873.0,-3869.0,2184.0,34.0
6510.0,3575.0,117169.0,117060.0,-3930.0,2174.0,31.0
6520.0,3581.0,117364.0,117246.0,-3966.0,2168.0,31.0
6530.0,3586.0,117560.0,117453.0,-3941.0,2172.0,30.0
6540.0,3592.0,117757.0,117661.0,-3955.0,2170.0,30.0
6550.0,3597.0,117955.0,117868.0,-3954.0,2170.0,31.0
6560.0,3603.0,118149.0,118068.0,-3896.0,2180.0,31.0
6570.0,3608.0,118340.0,118269.0,-3948.0,2171.0,31.0
6580.0,3614.0,118530.0,118469.0,-3883.0,2182.0,32.0
6590.0,3619.0,118716.0,118664.0,-3948.0,2171.0,32.0
6600.0,3625.0,118901.0,118860.0,-3879.0,2182.0,32.0
6610.0,3630.0,119089.0,119055.0,-3961.0,2169.0,32.0
6620.0,3636.0,119278.0,119257.0,-3913.0,2177.0,32.0
6630.0,3641.0,119467.0,119460.0,-3936.0,2173.0,32.0
6640.0,3647.0,119652.0,119662.0,-3878.0,2183.0,32.0
6650.0,3652.0,119837.0,119874.0,-3961.0,2169.0,28.0
6660.0,3658.0,120048.0,120085.0,-4032.0,2157.0,28.0
6670.0,3663.0,120263.0,120297.0,-3994.0,2163.0,28.0
6680.0,3669.0,120479.0,120524.0,-4008.0,2161.0,28.0
6690.0,3674.0,120695.0,120752.0,-3994.0,2163.0,28.0
6700.0,3680.0,120912.0,120979.0,-4009.0,2161.0,28.0
6710.0,3685.0,121128.0,121212.0,-3992.0,2164.0,27.0
6720.0,3691.0,121350.0,121444.0,-4049.0,2154.0,26.0
6730.0,3696.0,121578.0,121677.0,-4040.0,2156.0,27.0
6740.0,3702.0,121802.0,121909.0,-3982.0,2165.0,28.0
6750.0,3707.0,122018.0,122140.0,-4000.0,2162.0,27.0
6760.0,3713.0,122236.0,122372.0,-3998.0,2163.0,27.0
6770.0,3718.0,122461.0,122614.0,-4062.0,2152.0,26.0
6780.0,3724.0,122687.0,122856.0,-4035.0,2156.0,26.0
6790.0,3729.0,122921.0,123098.0,-4055.0,2153.0,25.0
6800.0,3735.0,123163.0,123358.0,-4148.0,2138.0,23.0
6810.0,3740.0,123424.0,123619.0,-4062.0,2152.0,24.0
6820.0,3746.0,123676.0,123879.0,-4058.0,2153.0,25.0
6830.0,3751.0,123920.0,124131.0,-4109.0,2144.0,25.0
6840.0,3757.0,124160.0,124382.0,-4037.0,2156.0,25.0
6850.0,3762.0,124398.0,124634.0,-4006.0,2161.0,25.0
6860.0,3768.0,124636.0,124883.0,-4096.0,2146.0,25.0
6870.0,3773.0,124873.0,125131.0,-4012.0,2160.0,24.0
6880.0,3779.0,125120.0,125380.0,-4133.0,2140.0,24.0
6890.0,3784.0,125370.0,125657.0,-4143.0,2138.0,23.0
6900.0,3790.0,125634.0,125934.0,-4088.0,2148.0,23.0
6910.0,3795.0,125900.0,126211.0,-4174.0,2133.0,22.0
6920.0,3801.0,126172.0,126481.0,-4068.0,2151.0,23.0
6930.0,3806.0,126431.0,126751.0,-4043.0,2155.0,25.0
6940.0,3812.0,126674.0,127021.0,-4124.0,2142.0,23.0
6950.0,3817.0,126933.0,127298.0,-4126.0,2141.0,22.0
6960.0,3823.0,127201.0,127574.0,-4109.0,2144.0,21.0
6970.0,3828.0,127483.0,127851.0,-4208.0,2128.0,21.0
6980.0,3834.0,127769.0,128159.0,-4172.0,2134.0,20.0
6990.0,3839.0,128065.0,128466.0,-4188.0,2131.0,21.0
7000.0,3845.0,128357.0,128774.0,-4156.0,2136.0,21.0
7010.0,3850.0,128647.0,129069.0,-4186.0,2131.0,21.0
7020.0,3856.0,128932.0,129363.0,-4109.0,2144.0,22.0
7030.0,3861.0,129212.0,129658.0,-4137.0,2139.0,22.0
7040.0,3867.0,129484.0,129955.0,-4127.0,2141.0,21.0
7050.0,3872.0,129767.0,130252.0,-4193.0,2130.0,21.0
7060.0,3878.0,130057.0,130549.0,-4208.0,2127.0,20.0
7070.0,3883.0,130354.0,130845.0,-4121.0,2142.0,21.0
7080.0,3889.0,130641.0,131141.0,-4160.0,2135.0,22.0
7090.0,3894.0,130919.0,131437.0,-4088.0,2147.0,22.0
7100.0,3900.0,131187.0,131730.0,-4139.0,2139.0,22.0
7110.0,3905.0,131456.0,132023.0,-4164.0,2135.0,21.0
7120.0,3911.0,131747.0,132316.0,-4177.0,2132.0,21.0
7130.0,3916.0,132035.0,132611.0,-4149.0,2137.0,21.0
7140.0,3922.0,132320.0,132905.0,-4104.0,2144.0,23.0
7150.0,3927.0,132587.0,133200.0,-4116.0,2142.0,23.0
7160.0,3933.0,132855.0,133498.0,-4150.0,2137.0,21.0
7170.0,3938.0,133143.0,133796.0,-4184.0,2131.0,21.0
7180.0,3944.0,133432.0,134094.0,-4155.0,2136.0,21.0
7190.0,3949.0,133721.0,134382.0,-4129.0,2140.0,23.0
7200.0,3955.0,133988.0,134671.0,-4080.0,2148.0,23.0
7210.0,3960.0,134253.0,134959.0,-4108.0,2144.0,22.0
7220.0,3966.0,134523.0,135242.0,-4148.0,2137.0,23.0
7230.0,3971.0,134791.0,135526.0,-4087.0,2147.0,23.0
7240.0,3977.0,135053.0,135809.0,-4085.0,2147.0,23.0
7250.0,3982.0,135317.0,136092.0,-4118.0,2142.0,23.0
7260.0,3988.0,135583.0,136375.0,-4128.0,2140.0,21.0
7270.0,3993.0,135869.0,136658.0,-4190.0,2130.0,21.0
7280.0,3999.0,136160.0,136968.0,-4175.0,2132.0,20.0
7290.0,4004.0,136456.0,137279.0,-4140.0,2138.0,21.0
7300.0,4010.0,136747.0,137589.0,-4166.0,2134.0,21.0
7310.0,4015.0,137034.0,137875.0,-4108.0,2143.0,24.0
7320.0,4021.0,137289.0,138161.0,-4034.0,2156.0,23.0
7330.0,4026.0,137547.0,138447.0,-4137.0,2139.0,22.0
7340.0,4032.0,137817.0,138736.0,-4102.0,2144.0,22.0
7350.0,4037.0,138095.0,139024.0,-4159.0,2135.0,21.0
7360.0,4043.0,138379.0,139313.0,-4168.0,2133.0,20.0
7370.0,4048.0,138675.0,139622.0,-4173.0,2133.0,20.0
7380.0,4054.0,138972.0,139932.0,-4171.0,2133.0,21.0
7390.0,4059.0,139265.0,140241.0,-4119.0,2141.0,21.0
7400.0,4065.0,139553.0,140538.0,-4155.0,2136.0,21.0
7410.0,4070.0,139837.0,140836.0,-4134.0,2139.0,23.0
7420.0,4076.0,140102.0,141133.0,-4050.0,2153.0,23.0
7430.0,4081.0,140370.0,141413.0,-4172.0,2133.0,22.0
7440.0,4087.0,140648.0,141692.0,-4055.0,2152.0,22.0
7450.0,4092.0,140924.0,141972.0,-4143.0,2137.0,22.0
7460.0,4098.0,141199.0,142262.0,-4148.0,2137.0,22.0
7470.0,4103.0,141480.0,142552.0,-4120.0,2141.0,22.0
7480.0,4109.0,141759.0,142842.0,-4075.0,2149.0,24.0
7490.0,4114.0,142011.0,143102.0,-4034.0,2155.0,24.0
7500.0,4120.0,142261.0,143362.0,-4023.0,2157.0,25.0
7510.0,4125.0,142503.0,143622.0,-4059.0,2151.0,24.0
7520.0,4131.0,142754.0,143899.0,-4104.0,2144.0,23.0
7530.0,4136.0,143022.0,144177.0,-4108.0,2143.0,22.0
7540.0,4142.0,143296.0,144454.0,-4134.0,2139.0,22.0
7550.0,4147.0,143574.0,144724.0,-4060.0,2151.0,24.0
7560.0,4153.0,143826.0,144994.0,-4026.0,2156.0,25.0
7570.0,4158.0,144072.0,145264.0,-4043.0,2154.0,24.0
7580.0,4164.0,144324.0,145530.0,-4069.0,2149.0,24.0
7590.0,4169.0,144576.0,145795.0,-4112.0,2142.0,26.0
7600.0,4175.0,144814.0,146061.0,-3922.0,2174.0,25.0
7610.0,4180.0,145052.0,146294.0,-3977.0,2164.0,27.0
7620.0,4186.0,145278.0,146526.0,-3991.0,2162.0,27.0
7630.0,4191.0,145504.0,146759.0,-4023.0,2157.0,26.0
7640.0,4197.0,145742.0,147008.0,-4011.0,2159.0,25.0
7650.0,4202.0,145981.0,147258.0,-4039.0,2154.0,25.0
7660.0,4208.0,146225.0,147507.0,-4012.0,2159.0,25.0
7670.0,4213.0,146470.0,147785.0,-4182.0,2131.0,21.0
7680.0,4219.0,146760.0,148062.0,-4088.0,2146.0,21.0
7690.0,4224.0,147044.0,148340.0,-4023.0,2157.0,24.0
7700.0,4230.0,147302.0,148620.0,-4111.0,2142.0,23.0
7710.0,4235.0,147569.0,148901.0,-4111.0,2142.0,22.0
7720.0,4241.0,147846.0,149181.0,-4073.0,2149.0,22.0
7730.0,4246.0,148126.0,149472.0,-4136.0,2138.0,22.0
7740.0,4252.0,148408.0,149763.0,-4112.0,2142.0,21.0
7750.0,4257.0,148704.0,150054.0,-4186.0,2130.0,20.0
7760.0,4263.0,149003.0,150365.0,-4157.0,2135.0,20.0
7770.0,4268.0,149306.0,150676.0,-4113.0,2142.0,20.0
7780.0,4274.0,149605.0,150987.0,-4162.0,2134.0,21.0
7790.0,4279.0,149901.0,151284.0,-4126.0,2140.0,21.0
7800.0,4285.0,150184.0,151580.0,-4076.0,2148.0,22.0
7810.0,4290.0,150465.0,151877.0,-4101.0,2144.0,22.0
7820.0,4296.0,150744.0,152164.0,-4116.0,2141.0,22.0
7830.0,4301.0,151022.0,152450.0,-4075.0,2148.0,22.0
7840.0,4307.0,151298.0,152737.0,-4099.0,2144.0,22.0
7850.0,4312.0,151581.0,153039.0,-4113.0,2142.0,21.0
7860.0,4318.0,151865.0,153340.0,-4190.0,2129.0,21.0
7870.0,4323.0,152154.0,153642.0,-3994.0,2161.0,21.0
7880.0,4329.0,152442.0,153931.0,-4130.0,2139.0,21.0
7890.0,4334.0,152725.0,154219.0,-4164.0,2133.0,20.0
7900.0,4340.0,153028.0,154508.0,-4163.0,2133.0,20.0
7910.0,4345.0,153338.0,154810.0,-4100.0,2144.0,21.0
7920.0,4351.0,153624.0,155112.0,-4107.0,2143.0,21.0
7930.0,4356.0,153913.0,155414.0,-4127.0,2139.0,21.0
7940.0,4362.0,154207.0,155718.0,-4118.0,2141.0,20.0
7950.0,4367.0,154504.0,156022.0,-4142.0,2137.0,20.0
7960.0,4373.0,154804.0,156326.0,-4166.0,2133.0,19.0
7970.0,4378.0,155126.0,156656.0,-4200.0,2127.0,19.0
7980.0,4384.0,155451.0,156985.0,-4185.0,2130.0,19.0
7990.0,4389.0,155780.0,157315.0,-4196.0,2128.0,18.0
8000.0,4395.0,156111.0,157651.0,-4187.0,2129.0,18.0
8010.0,4400.0,156443.0,157987.0,-4201.0,2127.0,18.0
8020.0,4406.0,156776.0,158323.0,-4198.0,2128.0,19.0
8030.0,4411.0,157101.0,158647.0,-4140.0,2137.0,19.0
8040.0,4417.0,157420.0,158970.0,-4162.0,2133.0,19.0
8050.0,4422.0,157734.0,159294.0,-4176.0,2131.0,18.0
8060.0,4428.0,158065.0,159626.0,-4216.0,2125.0,18.0
8070.0,4433.0,158397.0,159959.0,-4166.0,2133.0,19.0
8080.0,4439.0,158726.0,160291.0,-4238.0,2121.0,18.0
